방송일시,노출(분),상품명,상품군,판매단가,월,일,시,요일,휴일,프라임,파트,브랜드,분,취급액_로그,결제유형,성별,상품,단가,Mean,Std
2019-02-17 06:20:00,20.0,메디쉴드 자동 목 견인기기,생활용품,238000,2,17,6,Sunday,1,4,Middle,메디쉴드,20,15.073403204279641,일시불,해당없음,메디쉴드,해당없음,16.0164894831908,0.7862095963606229
2019-02-17 06:20:00,20.0,메디쉴드 자동 목 견인기기,생활용품,248000,2,17,6,Sunday,1,4,First,메디쉴드,20,15.412673439522761,무이자,해당없음,메디쉴드,해당없음,16.0164894831908,0.7862095963606229
2019-02-17 06:40:00,20.0,메디쉴드 자동 목 견인기기,생활용품,238000,2,17,6,Sunday,1,4,Later,메디쉴드,40,15.769388876668764,일시불,해당없음,메디쉴드,해당없음,16.0164894831908,0.7862095963606229
2019-02-17 06:40:00,20.0,메디쉴드 자동 목 견인기기,생활용품,248000,2,17,6,Sunday,1,4,Later,메디쉴드,40,15.802836810736304,무이자,해당없음,메디쉴드,해당없음,16.0164894831908,0.7862095963606229
2019-02-17 12:00:00,20.0,노비타 스마트 비데,생활용품,189000,2,17,12,Sunday,1,3,First,노비타,00,16.43137236807158,해당없음,해당없음,노비타,해당없음,16.312573054863645,1.0667474059316209
2019-02-17 12:20:00,20.0,노비타 스마트 비데,생활용품,189000,2,17,12,Sunday,1,3,Middle,노비타,20,17.14079834552608,해당없음,해당없음,노비타,해당없음,16.312573054863645,1.0667474059316209
2019-02-17 12:40:00,20.0,노비타 스마트 비데,생활용품,189000,2,17,12,Sunday,1,3,Later,노비타,40,17.99372127837914,해당없음,해당없음,노비타,해당없음,16.312573054863645,1.0667474059316209
2019-02-18 06:00:00,20.0,까사마루행거 2단,생활용품,39000,2,18,6,Monday,0,4,First,까사마루,00,15.786531350689689,해당없음,해당없음,까사마루,해당없음,16.36881867876064,0.4783080293936459
2019-02-18 06:20:00,20.0,까사마루행거 2단,생활용품,39000,2,18,6,Monday,0,4,Middle,까사마루,20,16.325922498160637,해당없음,해당없음,까사마루,해당없음,16.36881867876064,0.4783080293936459
2019-02-18 06:40:00,20.0,까사마루행거 2단,생활용품,39000,2,18,6,Monday,0,4,Later,까사마루,40,16.656458617717398,해당없음,해당없음,까사마루,해당없음,16.36881867876064,0.4783080293936459
2019-02-18 13:00:00,20.0,가)세렌셉템버 다이아 체크 리빙박스+압축팩,생활용품,59800,2,18,13,Monday,0,2,First,세렌셉템버,00,16.143373458142587,해당없음,해당없음,세렌셉템버,해당없음,16.9279727591426,0.5173328230078101
2019-02-18 13:20:00,20.0,가)세렌셉템버 다이아 체크 리빙박스+압축팩,생활용품,59800,2,18,13,Monday,0,2,Middle,세렌셉템버,20,16.92519632159411,해당없음,해당없음,세렌셉템버,해당없음,16.9279727591426,0.5173328230078101
2019-02-18 13:40:00,20.0,가)세렌셉템버 다이아 체크 리빙박스+압축팩,생활용품,59800,2,18,13,Monday,0,2,Later,세렌셉템버,40,17.041481155308343,해당없음,해당없음,세렌셉템버,해당없음,16.9279727591426,0.5173328230078101
2019-02-19 11:00:00,20.0,벨라홈 릴렉스 체어,생활용품,45800,2,19,11,Tuesday,0,2,First,벨라홈,00,16.364721326419733,해당없음,해당없음,벨라홈,해당없음,16.709125413391487,0.3147533854703716
2019-02-19 11:20:00,20.0,벨라홈 릴렉스 체어,생활용품,45800,2,19,11,Tuesday,0,2,Middle,벨라홈,20,16.780783624033557,해당없음,해당없음,벨라홈,해당없음,16.709125413391487,0.3147533854703716
2019-02-19 11:40:00,20.0,벨라홈 릴렉스 체어,생활용품,45800,2,19,11,Tuesday,0,2,Later,벨라홈,40,16.981871289721173,해당없음,해당없음,벨라홈,해당없음,16.709125413391487,0.3147533854703716
2019-02-19 19:00:00,20.0,노비타 스마트 비데,생활용품,189000,2,19,19,Tuesday,0,3,First,노비타,00,17.15355512462116,해당없음,해당없음,노비타,해당없음,16.382464362703807,1.1587080251283548
2019-02-19 19:20:00,20.0,노비타 스마트 비데,생활용품,189000,2,19,19,Tuesday,0,3,Middle,노비타,20,17.031622567009745,해당없음,해당없음,노비타,해당없음,16.382464362703807,1.1587080251283548
2019-02-19 19:40:00,20.0,노비타 스마트 비데,생활용품,189000,2,19,19,Tuesday,0,3,Later,노비타,40,17.941353787245745,해당없음,해당없음,노비타,해당없음,16.382464362703807,1.1587080251283548
2019-02-20 06:00:00,20.0,크린조이 황사 방역마스크 대형 105매,생활용품,59900,2,20,6,Wednesday,0,4,First,대,00,15.465898456727329,해당없음,해당없음,대,해당없음,15.444664489885415,1.237156844553822
2019-02-20 06:00:00,20.0,크린조이 황사 방역마스크 소형 105매,생활용품,59900,2,20,6,Wednesday,0,4,First,크린조이,00,12.598114733306197,해당없음,해당없음,크린조이,해당없음,15.444664489885415,1.237156844553822
2019-02-20 06:20:00,20.0,크린조이 황사 방역마스크 대형 105매,생활용품,59900,2,20,6,Wednesday,0,4,Middle,대,20,15.595028740769974,해당없음,해당없음,대,해당없음,15.444664489885415,1.237156844553822
2019-02-20 06:20:00,20.0,크린조이 황사 방역마스크 소형 105매,생활용품,59900,2,20,6,Wednesday,0,4,Middle,크린조이,20,12.598114733306197,해당없음,해당없음,크린조이,해당없음,15.444664489885415,1.237156844553822
2019-02-20 06:40:00,20.0,크린조이 황사 방역마스크 대형 105매,생활용품,59900,2,20,6,Wednesday,0,4,Later,대,40,16.3817667534486,해당없음,해당없음,대,해당없음,15.444664489885415,1.237156844553822
2019-02-20 06:40:00,20.0,크린조이 황사 방역마스크 소형 105매,생활용품,59900,2,20,6,Wednesday,0,4,Later,크린조이,40,14.240124484911199,해당없음,해당없음,크린조이,해당없음,15.444664489885415,1.237156844553822
2019-02-21 09:00:00,20.0,바로바로 무선청소기,생활용품,89000,2,21,9,Thursday,0,1,First,바로바로,00,16.916818324066902,해당없음,해당없음,바로바로,해당없음,16.77875725815955,1.0834294449806738
2019-02-21 09:20:00,20.0,바로바로 무선청소기,생활용품,89000,2,21,9,Thursday,0,1,Middle,바로바로,20,17.594025027649533,해당없음,해당없음,바로바로,해당없음,16.77875725815955,1.0834294449806738
2019-02-21 09:40:00,20.0,바로바로 무선청소기,생활용품,89000,2,21,9,Thursday,0,1,Later,바로바로,40,17.918980027963375,해당없음,해당없음,바로바로,해당없음,16.77875725815955,1.0834294449806738
2019-02-21 20:00:00,20.0,노비타 스마트 비데,생활용품,189000,2,21,20,Thursday,0,3,First,노비타,00,17.03069959497448,해당없음,해당없음,노비타,해당없음,16.42033305305354,1.0437312988883944
2019-02-21 20:20:00,20.0,노비타 스마트 비데,생활용품,189000,2,21,20,Thursday,0,3,Middle,노비타,20,17.555938273958787,해당없음,해당없음,노비타,해당없음,16.42033305305354,1.0437312988883944
2019-02-21 20:40:00,20.0,노비타 스마트 비데,생활용품,189000,2,21,20,Thursday,0,3,Later,노비타,40,17.918021682852768,해당없음,해당없음,노비타,해당없음,16.42033305305354,1.0437312988883944
2019-02-22 06:00:00,20.0,코이모 리빙박스 8종,생활용품,49800,2,22,6,Friday,0,4,First,코이모,00,16.029264437251705,해당없음,해당없음,코이모,해당없음,15.954561635469734,1.3033459214988012
2019-02-22 06:20:00,20.0,코이모 리빙박스 8종,생활용품,49800,2,22,6,Friday,0,4,Middle,코이모,20,17.034906247679327,해당없음,해당없음,코이모,해당없음,15.954561635469734,1.3033459214988012
2019-02-22 06:40:00,20.0,코이모 리빙박스 8종,생활용품,49800,2,22,6,Friday,0,4,Later,코이모,40,17.137484340836043,해당없음,해당없음,코이모,해당없음,15.954561635469734,1.3033459214988012
2019-02-22 07:00:00,20.0,벨라홈 논슬립 옷걸이 세트,생활용품,29800,2,22,7,Friday,0,2,First,벨라홈,00,15.197796897686626,해당없음,해당없음,벨라홈,하,16.042096591562817,0.9897034671577558
2019-02-22 07:00:00,20.0,벨라홈 논슬립 옷걸이 세트 1+1,생활용품,49800,2,22,7,Friday,0,2,First,벨라홈,00,15.444947156905064,해당없음,해당없음,벨라홈,상,16.042096591562817,0.9897034671577558
2019-02-22 07:20:00,20.0,벨라홈 논슬립 옷걸이 세트,생활용품,29800,2,22,7,Friday,0,2,Middle,벨라홈,20,15.837322986807473,해당없음,해당없음,벨라홈,하,16.042096591562817,0.9897034671577558
2019-02-22 07:20:00,20.0,벨라홈 논슬립 옷걸이 세트 1+1,생활용품,49800,2,22,7,Friday,0,2,Middle,벨라홈,20,16.19893803880242,해당없음,해당없음,벨라홈,상,16.042096591562817,0.9897034671577558
2019-02-22 07:40:00,20.0,벨라홈 논슬립 옷걸이 세트,생활용품,29800,2,22,7,Friday,0,2,Later,벨라홈,40,16.2099453045882,해당없음,해당없음,벨라홈,하,16.042096591562817,0.9897034671577558
2019-02-22 07:40:00,20.0,벨라홈 논슬립 옷걸이 세트 1+1,생활용품,49800,2,22,7,Friday,0,2,Later,벨라홈,40,16.10663017284904,해당없음,해당없음,벨라홈,상,16.042096591562817,0.9897034671577558
2019-02-22 13:00:00,20.0,올바로바른자세밴드 2종세트,생활용품,49800,2,22,13,Friday,0,2,First,올바로,00,16.485858891882472,해당없음,해당없음,올바로,해당없음,16.672882948758794,0.9586575464738504
2019-02-22 13:20:00,20.0,올바로바른자세밴드 2종세트,생활용품,49800,2,22,13,Friday,0,2,Middle,올바로,20,17.35536782568518,해당없음,해당없음,올바로,해당없음,16.672882948758794,0.9586575464738504
2019-02-22 13:40:00,20.0,올바로바른자세밴드 2종세트,생활용품,49800,2,22,13,Friday,0,2,Later,올바로,40,17.56600238120573,해당없음,해당없음,올바로,해당없음,16.672882948758794,0.9586575464738504
2019-02-23 19:00:00,20.0,노비타 스마트 비데,생활용품,189000,2,23,19,Saturday,1,3,First,노비타,00,16.366828973271527,해당없음,해당없음,노비타,해당없음,16.806576795775047,0.8534815102508095
2019-02-23 19:20:00,20.0,노비타 스마트 비데,생활용품,189000,2,23,19,Saturday,1,3,Middle,노비타,20,17.494087119082312,해당없음,해당없음,노비타,해당없음,16.806576795775047,0.8534815102508095
2019-02-23 19:40:00,20.0,노비타 스마트 비데,생활용품,189000,2,23,19,Saturday,1,3,Later,노비타,40,17.85687619539549,해당없음,해당없음,노비타,해당없음,16.806576795775047,0.8534815102508095
2019-02-24 06:00:00,20.0,메디쉴드 자동 목 견인기기,생활용품,238000,2,24,6,Sunday,1,4,First,메디쉴드,00,14.903735753745897,일시불,해당없음,메디쉴드,해당없음,16.0164894831908,0.7862095963606229
2019-02-24 06:00:00,20.0,메디쉴드 자동 목 견인기기,생활용품,248000,2,24,6,Sunday,1,4,First,메디쉴드,00,14.698451310156875,무이자,해당없음,메디쉴드,해당없음,16.0164894831908,0.7862095963606229
2019-02-24 06:20:00,20.0,메디쉴드 자동 목 견인기기,생활용품,238000,2,24,6,Sunday,1,4,Middle,메디쉴드,20,15.855691385690807,일시불,해당없음,메디쉴드,해당없음,16.0164894831908,0.7862095963606229
2019-02-24 06:20:00,20.0,메디쉴드 자동 목 견인기기,생활용품,248000,2,24,6,Sunday,1,4,Middle,메디쉴드,20,15.410037857662621,무이자,해당없음,메디쉴드,해당없음,16.0164894831908,0.7862095963606229
2019-02-24 06:40:00,20.0,메디쉴드 자동 목 견인기기,생활용품,238000,2,24,6,Sunday,1,4,Later,메디쉴드,40,15.760420206686003,일시불,해당없음,메디쉴드,해당없음,16.0164894831908,0.7862095963606229
2019-02-24 06:40:00,20.0,메디쉴드 자동 목 견인기기,생활용품,248000,2,24,6,Sunday,1,4,Later,메디쉴드,40,16.208941334257897,무이자,해당없음,메디쉴드,해당없음,16.0164894831908,0.7862095963606229
2019-02-24 09:00:00,20.0,바로바로 무선청소기,생활용품,89000,2,24,9,Sunday,1,1,First,바로바로,00,17.409144830161477,해당없음,해당없음,바로바로,해당없음,17.570974902782165,0.5925455085077044
2019-02-24 09:20:00,20.0,바로바로 무선청소기,생활용품,89000,2,24,9,Sunday,1,1,Middle,바로바로,20,18.058519348353336,해당없음,해당없음,바로바로,해당없음,17.570974902782165,0.5925455085077044
2019-02-24 09:40:00,20.0,바로바로 무선청소기,생활용품,89000,2,24,9,Sunday,1,1,Later,바로바로,40,18.33176209472939,해당없음,해당없음,바로바로,해당없음,17.570974902782165,0.5925455085077044
2019-02-24 12:00:00,20.0,선일금고 이볼브 시리즈 EV-040,생활용품,450000,2,24,12,Sunday,1,3,First,선일금고,00,16.61108311659443,일시불,해당없음,선일금고,상,16.312573054863645,1.0667474059316209
2019-02-24 12:00:00,20.0,선일금고 이볼브 시리즈 EV-040,생활용품,490000,2,24,12,Sunday,1,3,First,선일금고,00,15.813470857776228,무이자,해당없음,선일금고,해당없음,16.312573054863645,1.0667474059316209
2019-02-24 12:00:00,20.0,선일금고 이볼브 시리즈 EV-020,생활용품,400000,2,24,12,Sunday,1,3,First,선일금고,00,15.320698449024576,일시불,해당없음,선일금고,하,16.312573054863645,1.0667474059316209
2019-02-24 12:20:00,20.0,선일금고 이볼브 시리즈 EV-040,생활용품,450000,2,24,12,Sunday,1,3,Middle,선일금고,20,17.396247853458508,일시불,해당없음,선일금고,상,16.312573054863645,1.0667474059316209
2019-02-24 12:20:00,20.0,선일금고 이볼브 시리즈 EV-040,생활용품,490000,2,24,12,Sunday,1,3,Middle,선일금고,20,16.365814734838573,무이자,해당없음,선일금고,상,16.312573054863645,1.0667474059316209
2019-02-24 12:20:00,20.0,선일금고 이볼브 시리즈 EV-020,생활용품,400000,2,24,12,Sunday,1,3,Middle,선일금고,20,14.235535817403768,일시불,해당없음,선일금고,하,16.312573054863645,1.0667474059316209
2019-02-24 12:20:00,20.0,선일금고 이볼브 시리즈 EV-020,생활용품,440000,2,24,12,Sunday,1,3,Later,선일금고,20,14.172485456912005,무이자,해당없음,선일금고,하,16.312573054863645,1.0667474059316209
2019-02-24 12:40:00,20.0,선일금고 이볼브 시리즈 EV-040,생활용품,450000,2,24,12,Sunday,1,3,Later,선일금고,40,17.348583795939984,일시불,해당없음,선일금고,상,16.312573054863645,1.0667474059316209
2019-02-24 12:40:00,20.0,선일금고 이볼브 시리즈 EV-040,생활용품,490000,2,24,12,Sunday,1,3,Later,선일금고,40,16.721591609565618,무이자,해당없음,선일금고,해당없음,16.312573054863645,1.0667474059316209
2019-02-24 12:40:00,20.0,선일금고 이볼브 시리즈 EV-020,생활용품,400000,2,24,12,Sunday,1,3,Later,선일금고,40,15.312227600334255,일시불,해당없음,선일금고,하,16.312573054863645,1.0667474059316209
2019-02-25 23:00:00,20.0,바로바로 무선청소기,생활용품,89000,2,25,23,Monday,0,4,First,바로바로,00,17.214438700182388,해당없음,해당없음,바로바로,해당없음,16.23917621916005,1.1899041829374444
2019-02-25 23:20:00,20.0,바로바로 무선청소기,생활용품,89000,2,25,23,Monday,0,4,Middle,바로바로,20,17.601153680510517,해당없음,해당없음,바로바로,해당없음,16.23917621916005,1.1899041829374444
2019-02-25 23:40:00,20.0,바로바로 무선청소기,생활용품,89000,2,25,23,Monday,0,4,Later,바로바로,40,17.913432048676718,해당없음,해당없음,바로바로,해당없음,16.23917621916005,1.1899041829374444
2019-02-27 08:00:00,20.0,바로바로 무선청소기,생활용품,89000,2,27,8,Wednesday,0,3,First,바로바로,00,16.870454691150112,해당없음,해당없음,바로바로,해당없음,16.574513992411447,0.8269441858248631
2019-02-27 08:20:00,20.0,바로바로 무선청소기,생활용품,89000,2,27,8,Wednesday,0,3,Middle,바로바로,20,17.408181929279618,해당없음,해당없음,바로바로,해당없음,16.574513992411447,0.8269441858248631
2019-02-27 08:40:00,20.0,바로바로 무선청소기,생활용품,89000,2,27,8,Wednesday,0,3,Later,바로바로,40,17.789550157142727,해당없음,해당없음,바로바로,해당없음,16.574513992411447,0.8269441858248631
2019-02-28 06:00:00,20.0,까사마루행거 2단,생활용품,39000,2,28,6,Thursday,0,4,First,까사마루,00,15.913896515645048,해당없음,해당없음,까사마루,해당없음,15.791248893771947,0.8730267584314295
2019-02-28 06:20:00,20.0,까사마루행거 2단,생활용품,39000,2,28,6,Thursday,0,4,Middle,까사마루,20,16.4371310310681,해당없음,해당없음,까사마루,해당없음,15.791248893771947,0.8730267584314295
2019-02-28 06:40:00,20.0,까사마루행거 2단,생활용품,39000,2,28,6,Thursday,0,4,Later,까사마루,40,16.98123873862158,해당없음,해당없음,까사마루,해당없음,15.791248893771947,0.8730267584314295
2019-02-28 13:00:00,20.0,올바로바른자세밴드 2종세트,생활용품,49800,2,28,13,Thursday,0,2,First,올바로,00,16.739907933913642,해당없음,해당없음,올바로,해당없음,16.000225610188938,1.3557912490269817
